File_Path,File_Name,Artist,Source,Label,Group_ID,Artist_Group,Text_Prompt
data\REAL\art_5400\Giotto_di_Bondone_89.jpg,Giotto_di_Bondone_89.jpg,Giotto di Bondone,REAL,0,Giotto_di_Bondone_89,nan,"Giotto di Bondone, Art, Nativity scene, crib of infant Jesus, domestic scenes, solarpunk, quadratura, medieval, light-filled scenes, highly staged scenes, Venetian scenes, light yellow, light indigo, light purple, beige, early medieval art, large scale murals, child-like innocence, four children in a bed, St James Church Florence, otherworldly beings, gold, murals, wall drawings, xmaspunk, confessional, delicate constructions, symbolic props"
data\Dreamstudio/art\Pierre-Auguste_Renoir_134.jpg,Pierre-Auguste_Renoir_134.jpg,,DreamStudio,1,Pierre-Auguste_Renoir_134,Pierre-Auguste Renoir,"Pierre-Auguste Renoir, Art, River and trees, light bronze and emerald, late Impressionism, blurred imagery, vignettes of Paris, light gray and indigo, oshare kei, figuration libre, light green and dark gray, play of light, sparse, colorful brushwork, green grassy landscape, light bronze and gray, exuberant, sfumato, summertime, light bronze and green, mist, 1860–1969."
data\DALL-E/art\Jan_van_Eyck_57.jpg,Jan_van_Eyck_57.jpg,,DALL-E,1,Jan_van_Eyck_57,Jan van Eyck,"Jan van Eyck, Art, Man praying behind window, High Renaissance, detailed facial features, punctured canvases, northern and southern dynasties, trompe-l'oeil illusionistic detail, altarpiece, terraced cityscapes, portrait of walter roth with the throne, 1480, realist detail, panel composition mastery, purple and brown, landscape mastery, historical illustration, richly colored, emphasis on detail, naturalistic cityscapes, portrait of william the saint, enigmatic portraits, older man praying in balcony."
data\REAL\art_5400\Paul_Klee_21.jpg,Paul_Klee_21.jpg,Paul Klee,REAL,0,Paul_Klee_21,nan,"Paul Klee, Art, Rot, 1968, lithograph, altered books, pastoral nostalgia, trompe-l'œil illusionistic detail, album, folio and fan formats, balance, interwar 1918–1939, red color poster, pastoral settings, tagging-like marks, positive/negative space, ogham scripts, graphic illustrations, red and black, letter t in the middle, pulsating rhythm, orange, engineering/construction and design"
data\REAL\art_5400\Sandro_Botticelli_132.jpg,Sandro_Botticelli_132.jpg,Sandro Botticelli,REAL,0,Sandro_Botticelli_132,nan,"Sandro Botticelli, Art, Madonna holding a child, chiaroscuro portraitures, emphasis on detail, manticore, 1000-1400 CE, Botticelli-esque figures, massurrealism, use of vintage imagery, precisionist, black paintings, grainy texture, appropriation art, Golden Age aesthetics, Mediterranean landscapes, Japanese renaissance, quadratura, mythological paintings, altarpiece, punctured canvases, high resolution, on-the-phonecore aesthetics"
data\DALL-E/art\Pierre-Auguste_Renoir_93.jpg,Pierre-Auguste_Renoir_93.jpg,,DALL-E,1,Pierre-Auguste_Renoir_93,Pierre-Auguste Renoir,"Pierre-Auguste Renoir, Art, Young Woman with Fan, Light Red, Light Purple, Distinctive Characters, American Barbizon School, Art of Tonga, 1900–1917, Cartelcore, Heavy Shading, Girl Holding Fan, Manapunk, Biedermeier, Impressionist Coloration, Light Red, Light Black, Distinct Facial Features, Colorful Costumes, Youthful, Candid Portraits, Creative Commons Attribution"
data\Midjourney/art\Salvador_Dali_113.jpg,Salvador_Dali_113.jpg,,Midjourney,1,Salvador_Dali_113,Salvador Dali,"Salvador Dali, Art, Nightmarish night, murals and wall drawings, fantastical ruins, aetherclockpunk, light crimson and silver, 15th century, decorative relief, polychrome terracotta, garden with clock, hauntingly beautiful illustrations, polished metamorphosis, allegorical composition, mural painting, woodcut, surrealistic detail, Eiffel tower in the night of death, woman in a dark room, trompe-l'œil illusionistic detail, grotesque satire."
data\REAL\art_5400\Edgar_Degas_658.jpg,Edgar_Degas_658.jpg,Edgar Degas,REAL,0,Edgar_Degas_658,nan,"Edgar Degas, Art, Dancer in green and yellow tutu, pictorial dreams, fanciful illustrations, ballerina in yellow tutu with baton on head, 1860–1969, chiaroscuro portraitures, light indigo and light emerald, grainy, délibération de deux pour un autre pied, light emerald and yellow, ballet academia, trompe-l'œil illusionistic detail, childlike wonder, radiant clusters, portrait of a ballet dancer in yellow with yellow feathers, dream-like scenes, delicate chromatics, princesscore, holotone printing, dark azure and light aquamarine"
data\StarryAI/art\Paul_Gauguin_136.png,Paul_Gauguin_136.png,,StarryAI,1,Paul_Gauguin_136,Paul Gauguin,"Paul Gauguin, Art, 1896, en plein air, woman, man, farm, art of Tonga, altarpiece, dramatic shading, skeuomorphic, transcendent, mountainous vistas, person, horse, country, post-impressionist colorism, lush scenery, atmospheric perspective, two people walking, path, group of cattle, woman, horse, field, mysterious jungle, rectangular fields, trompe-l'œil, installation-based."
data\DALL-E/art\Rene_Magritte_104.jpg,Rene_Magritte_104.jpg,,DALL-E,1,Rene_Magritte_104,Rene Magritte,"Rene Magritte, Art, Oil painting, four birds descending, rock, macabre realism, fractalpunk, dark crimson, brown, graphic novel realism, spiky mounds, chiaroscuro portraitures, realist detail, 'the wings of death', accurate ornithological paintings, dystopian realism, dark silver, red, topographical realism, mountain ledge, surrealistic grotesque, dark chiaroscuro figurative paintings, surrealistic installations, dinocore, dappled, four fish with wings, foreboding landscapes, mountainous vistas."
data\REAL\art_5400\Leonardo_da_Vinci_27.jpg,Leonardo_da_Vinci_27.jpg,Leonardo da Vinci,REAL,0,Leonardo_da_Vinci_27,nan,"Leonardo da Vinci, Art, Portrait of old man, Renaissance perspective and anatomy, curly hair, highly ornamented, hard-edged lines, romanticized figures, whiplash curves, made of wire, unpolished authenticity, caricature-like figures, grotesque caricatures, gestural lines, distinctive noses, Renaissance-inspired draftsman, jagged edges, exaggerated anatomy, head and hands of satyr."
data\REAL\art_5400\Sandro_Botticelli_33.jpg,Sandro_Botticelli_33.jpg,Sandro Botticelli,REAL,0,Sandro_Botticelli_33,nan,"Sandro Botticelli, Art, Medieval-inspired painting, boy and man, man clad in red, holding boy, ocean academia, surrealistic detail, narrative sequences, 500-1000 CE, light green and light crimson, sea and coast, forced perspective, gothic references, fanciful illustrations, old man and boy in wooden boat, water setting, Botticelli-esque figures, confessional, juxtaposed imagery, child-like innocence, supple mass, surreal seascapes, playful and whimsical scenes, Jesus as pope concept, 1784, 15th century."
data\REAL\art_5400\Titian_210.jpg,Titian_210.jpg,Titian,REAL,0,Titian_210,nan,"Titian, Art, Females playing harp, hunting with women, historical reproductions, oil painting, two women, depictions of aristocracy, birth of st alexander, Ionian bride, natural phenomena, baroque animals, vanitas paintings, light pink, dark amber, meticulous detail, finely textured brushwork, rustic renaissance realism, marine painting, mythological references, Phoenician art, metallic etherealism, trompe-l'œil illusionistic detail."
data\REAL\art_5400\Andy_Warhol_10.jpg,Andy_Warhol_10.jpg,Andy Warhol,REAL,0,Andy_Warhol_10,nan,"Andy Warhol, Art, Old photograph, car wreck, head pointing at ambulance, VHS style, multiple flash, dark brown and white, slender, uniformly staged images, kintsukuroi, non-representational, dark white and dark silver, rough clusters, happening, carcore, flamboyant, body extensions, damaged car, Associated Press photo, NYC explosion coverage, multiple screens, slumped/draped, Provia, driving car, rusty debris, multiple points of view."
data\DALL-E/art\Pablo_Picasso_291.jpg,Pablo_Picasso_291.jpg,,DALL-E,1,Pablo_Picasso_291,Pablo Picasso,"Pablo Picasso, Art, Surrealist painting, woman and man, dark white and light gray, cartoonish chaos, heavy shading, tightly composed scenes, tapestries, bold cartoonish lines, dignified poses, grisaille, playful repetitions, gray and beige, threaded tapestries, cartoonish figures, automatism, multilayered dimensions, black and white abstraction, meticulous military scenes, voluminous mass, two figures holding hands, black and white grayscale, war scenes, dark cyan and light beige, use of fabric, monumental murals."
data\REAL\art_5400\Paul_Klee_73.jpg,Paul_Klee_73.jpg,Paul Klee,REAL,0,Paul_Klee_73,nan,"Paul Klee, Art, Red, green, yellow, blue, orange, blue square, pictorial space, crosshatched shading, black paintings, overlapping shapes, gond art, scattered composition, aerial view, bright multicolored, square painting on black, grid-like structures, light red, dark green, hand-coloring, complementary colors, collage of squares in different colors, post-World War II art, biomorphic, dark sky-blue, cubist fragmentation of form, graph paper, mosaic sculpture, color field abstraction, post-war expressionism, reduced palette."
data\REAL\art_5400\Henri_Matisse_149.jpg,Henri_Matisse_149.jpg,Henri Matisse,REAL,0,Henri_Matisse_149,nan,"Henri Matisse, Art, 1900-1939, bouquet of flowers, light red, indigo, simple compositions, light yellow, dark green, playful arrangements, emotional naturalism, fauvist color scheme, red, beige, lightbox, table with flowers in vase, interwar period, navy, colorful arrangements, pattern-based painting, flower arrangement on table, light crimson, folk art inspiration, lush brushstrokes"
data\REAL\art_5400\Vincent_van_Gogh_384.jpg,Vincent_van_Gogh_384.jpg,Vincent van Gogh,REAL,0,Vincent_van_Gogh_384,nan,"Vincent van Gogh, Art, Red painting, vineyard, houses, white, emerald, light green, indigo, exacting precision, landscape, fauvism inspiration, terraced cityscapes, dark white, green, colorful gardens, vines, hillside, Vienna Secession, Trompe-l'œil illusionistic detail, grocery art, red poppies, garden, house, neo-fauvism, unusual cropping."
data\REAL\art_5400\Francisco_Goya_271.jpg,Francisco_Goya_271.jpg,Francisco Goya,REAL,0,Francisco_Goya_271,nan,"Francisco Goya, Art, Painting of a man sitting in a chair with soldiers, letras y figuras, history painting, Spanish enlightenment, rough gesturalism, uniformly staged images, satirical caricatures, Rococo whimsy, dark navy and light brown, strong facial expression, light bronze and red, historical documentation, Baroque madness, Quito school, lucid developments of his subjects, depictions of aristocracy, the new Fauves"
data\REAL\art_5400\Francisco_Goya_278.jpg,Francisco_Goya_278.jpg,Francisco Goya,REAL,0,Francisco_Goya_278,nan,"Francisco Goya, Art, Man in black coat, wild daring, light navy brown, exaggerated nobility, dramatic vistas, dullcore, saturated, mallgoth, Scottish landscapes, disfigured forms, celebrity image mashups, full body, dark foreboding landscapes, large canvas paintings, young British artists, fawncore, dark black dark beige, mannerist style"
data\Midjourney/art\Edgar_Degas_102.jpg,Edgar_Degas_102.jpg,,Midjourney,1,Edgar_Degas_102,Edgar Degas,"Edgar Degas, Art, Jockeys on horses in field, free brushwork, three jockeys riding, 1860–1969, performance, gestural realism, sacricore, les nabis, people watching horse race, multiple filter effect, trompe-l'œil, sharp focus, crimson and brown, loose handling of paint, grainy, figuration libre, horses galloping, impressionist brush strokes."
data\Midjourney/art\Eugene_Delacroix_20.jpg,Eugene_Delacroix_20.jpg,,Midjourney,1,Eugene_Delacroix_20,Eugene Delacroix,"Eugene Delacroix, Art, Orientalist influence, man with horse, poignant, ironical, Kushan Empire, dark yellow and light red, Hudson River School, Germanic art, oil painting, foreshortening techniques, bucolic scenes, emotional gestures, graceful restraint, endurance art, paintings, 1860-1969 era."
data\REAL\art_5400\Leonardo_da_Vinci_71.jpg,Leonardo_da_Vinci_71.jpg,Leonardo da Vinci,REAL,0,Leonardo_da_Vinci_71,nan,"Leonardo da Vinci, Art, Madonna, child, 1000-1400 CE, light indigo, pink, childlike innocence, charm, meticulous realism, dark beige, sky-blue, trompe-l'oeil technique, distinctive noses, precisionist, refined aesthetic sensibility, renaissance, dark azure, cinquecento, dark sky-blue, gray, confessional, pseudo-realistic, high resolution, deconstructive."
data\Midjourney/art\Andrei_Rublev_31.jpg,Andrei_Rublev_31.jpg,,Midjourney,1,Andrei_Rublev_31,Andrei Rublev,"Andrei Rublev, Art, Old man writing, biblical iconography, light teal, navy, emancicore, studyplace, spot metering, close-up intensity, majestic figures, 12th century icon, painting and writing tools, light aquamarine, azure, writer academia, detail-oriented, biblical themes, traditional craftsmanship, fresco paintings, apocrypha, rhesus, light emerald, indigo, pensive poses, bibliopunk, medieval inspiration, temple of virtus, quiet contemplation, poetcore, manuscript."
data\REAL\art_5400\Diego_Rivera_49.jpg,Diego_Rivera_49.jpg,Diego Rivera,REAL,0,Diego_Rivera_49,nan,"Diego Rivera, Art, Painting, people gathered around, explosive wildlife, surrealistic urban, prehistoric art, political imagery, grotesque imagery, chicano art, wildlife muralism, great depression, grandeur of scale, supple mass, neo-mosaic, city scene, depiction of animals, collaged symbolism, humanistic, people playing games, futurist claims, Mexican muralism, giant money sculptures, ritualistic masks, San Francisco Renaissance."
data\Midjourney/art\Andy_Warhol_130.jpg,Andy_Warhol_130.jpg,,Midjourney,1,Andy_Warhol_130,Andy Warhol,"Andy Warhol, Art, Muhammed Ali, white and pink painting, dark cyan, dark amber, vibrant colorism, lith printing, album covers, pensive poses, ultrafine detail, red and blue, light magenta, bronze, expanded portraiture, high-contrast shading, magenta and brown, distinct facial features, gender-bending iconography, light cyan, red, holotone printing, world's greatest pop art, bold colorism, chance, crimson, bronze, pensive portraiture, 1970-present."
